1 Det 1783
1 Pron 1773
1 Punc 9137
1 Conj 1950
1 END 4997
1 Zero 2
1 Dup 11
1 Interj 75
1 Num 561
1 Adj 4565
1 START 4997
1 Postp 1020
1 Noun 17717
1 Ques 188
1 Adv 2673
1 Verb 6150
3 sanık Noun 1
3 artırım Noun 1
3 mermer Adj 1
3 gelerek Adv 1
3 alacağı Noun 1
3 sabrı Noun 3
3 kahvaltıda Noun 4
3 önce Adv 36
3 mesleği Noun 1
3 yönetecek Verb 1
3 finnur Noun 1
3 devir Noun 1
3 konuşabilmeli Verb 1
3 cumhurbaşkanı_rauf_denktaş'ın Noun 1
3 isimli Adj 1
3 öylece Adv 4
3 ! Punc 78
3 sese Noun 1
3 saçı Noun 1
3 ifade_ediyordu Verb 1
3 giderdik Verb 1
3 dinlediklerini Noun 1
3 geçerli_olabileceğini Noun 1
3 tonik Noun 2
3 kazada Noun 4
3 i̇ngilizce'yi Noun 1
3 hindistan Noun 1
3 çiftine Noun 1
3 olmanın Noun 2
3 çözümde Noun 1
3 düalist Noun 1
3 yüklendi Verb 1
3 ilişkilerin Noun 2
3 terk_ettin Verb 1
3 birine Noun 3
3 i̇şçiler Noun 1
3 gözleriyle Noun 1
3 tuncer'in Noun 1
3 teknisyen_yüzbaşı_n Noun 1
3 üzülen Adj 1
3 kişiler Noun 1
3 dayanarak Adv 1
3 anlamıyorsun Verb 1
3 endekslerine Noun 1
3 elleri Noun 8
3 karı Noun 1
3 kazandıklarını Noun 1
3 özel Adj 18
3 geç Adj 1
3 tanımadı Verb 1
3 çekimine Noun 1
3 konuşmuşlardı Verb 1
3 ohotsk Noun 1
3 fark Noun 2
3 taksime Noun 1
3 öğrendik Verb 2
3 tutulması Noun 1
3 solgundular Verb 1
3 yok_oluşa Noun 1
3 yayımlandığı Adj 1
3 deniz Noun 5
3 işleyip_işlemeyeceğini Noun 1
3 ağırdan Noun 1
3 eller Noun 2
3 fark_ediyorsunuz Verb 1
3 başlangıcıdır Verb 1
3 trendlerle Noun 1
3 sınır Noun 1
3 yıldan Noun 4
3 biliyor Verb 11
3 ideoloji Noun 1
3 mutlu_ediyor Verb 2
3 savdı Verb 1
3 çıkarılıyor Verb 1
3 yatırıyor Verb 1
3 tüketirmişim Verb 1
3 işlenen Adj 2
3 dediniz Verb 1
3 denk_düşen Adj 1
3 içmeye Noun 1
3 göründü Verb 1
3 korkusu Noun 4
3 doğum Noun 5
3 sokak Noun 6
3 ilerideki Adj 1
3 peyniridir Verb 1
3 çıkmışlardı Verb 1
3 mahkemelerinin Noun 1
3 şarkıları Noun 1
3 vermişler Verb 2
3 uyandırıyordu Verb 1
3 barışından Noun 1
3 oynamış Verb 1
3 diriltilmesi Noun 1
3 değişikliklerin Noun 1
3 muhallebisinin Noun 1
3 kalınlığında Noun 1
3 kendileriyle Pron 1
3 yarışan Adj 1
3 girmediği Noun 1
3 görüşeceğiz Verb 1
3 basmamaya Noun 1
3 ulusu Noun 2
3 göremediğim Adj 1
3 koymaya Noun 1
3 hosteslerinden Noun 1
3 üretecekler Verb 1
3 i̇lhami'yi Noun 1
3 maastricht_anlaşması Noun 1
3 soyundan Noun 1
3 ekiyoruz Verb 1
3 sessizce Adv 2
3 güneydoğu Noun 2
3 kırıklar Noun 1
3 mekanlaştırmaz Verb 1
3 sevgili Noun 2
3 ziyan_ettin Verb 2
3 ünlüdür Verb 1
3 şeklinde Noun 4
3 elden Noun 1
3 karayoluyla Noun 2
3 kayıyorlar Verb 1
3 bırak Verb 1
3 sakaca Noun 1
3 karşılığını Noun 3
3 koşarak Adv 5
3 mazeret Noun 1
3 ağacı Noun 2
3 dere Noun 1
3 hanzel Noun 1
3 feta Noun 1
3 açılıp Adv 1
3 ikiyüzyirmiüç.yedi Num 1
3 dediğini Noun 2
3 bindokuzyüzyirmisekiz Noun 1
3 edindiniz Verb 1
3 gösterdiği Adj 1
3 attıklarında Noun 1
3 kapıya Noun 4
3 kumun Noun 1
3 evet Adv 31
3 bakanlığa Noun 1
3 görebilirsin Verb 1
3 kayarak Adv 1
3 yükseköğretim Noun 1
3 erkeklere Noun 1
3 demokratikleşme Noun 1
3 ilişkin Postp 25
3 koştular Verb 1
3 rahatını Noun 1
3 sınırlandırılması Noun 1
3 geceyarısından Noun 1
3 parçası Noun 6
3 geçiyoruz Verb 1
3 ramiz'in Noun 3
3 yetmiş Num 3
3 zorlamalı Adj 1
3 sergilemiyorsa Verb 1
3 gözünün Noun 1
3 brüksel'e Noun 1
3 süredir Verb 1
3 çıkıyordum Verb 2
3 neticeye Noun 2
3 engel_olmaktan_çıkarıldı Verb 1
3 bilirsiniz Verb 2
3 hesaplarda Noun 1
3 tepeye Noun 4
3 heyecana Noun 2
3 yuvaları Noun 1
3 geçmemeye Noun 1
3 alanlarını Noun 1
3 senin Pron 21
3 birine Pron 2
3 askerinin Noun 1
3 göründüğü Adj 2
3 büyükelçim Noun 2
3 denilen Adj 3
3 tepki Noun 5
3 güven_duymaya Noun 1
3 ömründe Noun 1
3 istemedikçe Adv 2
3 bitiremeyeceği Adj 1
3 sorabilirler Verb 1
3 patron Noun 1
3 göstermeyi Noun 1
3 marş Noun 2
3 kapısını Noun 6
3 bak Verb 12
3 söylerler Verb 2
3 eline Noun 5
3 yerlere Noun 3
3 adımı Noun 1
3 genetik Noun 2
3 inatçı Adj 1
3 çalışıp Adv 1
3 ağlayarak Adv 1
3 kabul_ediliyor Verb 1
3 at Verb 1
3 çıkmazı Noun 1
3 iğretilemeler Noun 1
3 kıbrıs'ı Noun 1
3 terk_etmenin Noun 1
3 provokatörlerin Noun 1
3 elde Noun 3
3 yılını Noun 2
3 başladı Verb 18
3 deyinceye Noun 1
3 katılması Noun 2
3 washington'da Noun 1
3 odadaydılar Verb 1
3 dolduruyordu Verb 1
3 istersek Verb 1
3 sözcükle Noun 1
3 anlatmaya Noun 5
3 kısmından Noun 1
3 nispet Noun 1
3 istediğimi Noun 5
3 ödüllerini Noun 1
3 dünyanın Noun 11
3 der_demez Verb 1
3 yaparım Verb 3
3 bırakmıyorlar Verb 1
3 memleket Noun 1
3 süreçtir Verb 2
3 kapalıdır Verb 1
3 çarptığı Noun 2
3 işletmeye Noun 1
3 bakmıştı Verb 1
3 başardım Verb 1
3 babanı Noun 1
3 soruydu Verb 1
3 dala Noun 1
3 destek Noun 2
3 çek Noun 1
3 eroine Noun 3
3 yükselen Adj 5
3 abd Noun 4
3 davetiyeleri Noun 1
3 beni Pron 70
3 tekke Noun 2
3 mesele Noun 1
3 durduğu Adj 1
3 dağdaki Adj 1
3 türk_pop_müziği'ni Noun 1
3 yemeğini Noun 1
3 saldırılara Noun 1
3 aradığınız Adj 1
3 inceleyip Adv 1
3 değiştirmedi Verb 1
3 sürdürüyordu Verb 1
3 yapı_kredi_yayınları_galatasaray_kitabevi'nden Noun 1
3 dokümanların Noun 1
3 zübeyde_halayı Noun 1
3 mesela Adv 4
3 gitmeyen Adj 1
3 avuçları Noun 1
3 pantolon Noun 2
3 ölcem_mölcem Noun 1
3 krizine Noun 1
3 sürüklenen Adj 1
3 yakıştırdım Verb 1
3 adana'ya Noun 1
3 fikirleri Noun 2
3 önermelerden Noun 1
3 yatağında Noun 1
3 anlayamadığı Noun 1
3 cebine Noun 2
3 kafayla Noun 1
3 sorunlarımıza Noun 1
3 sektör Noun 4
3 perakende Noun 1
3 vapurunun Noun 1
3 kahvelerin Noun 1
3 anlatmayıp Adv 1
3 başınıza_gelmedi Verb 1
3 öğütler Verb 1
3 milliyet'te Noun 1
3 basit Adj 6
3 egemenliğinde Noun 1
3 davet_ederek Adv 1
3 fiyatı Noun 1
3 ya_da Conj 33
3 rumca Noun 1
3 buluştuğumuzda Noun 1
3 vazgeçene Noun 1
3 komşu Adj 1
3 beklentisine Noun 1
3 motel Noun 1
3 niyetlenen Adj 1
3 yuvasını Noun 1
3 sığınmıştım Verb 1
3 düğümü Noun 1
3 tutsağım Verb 2
3 yirmidört_nisan_ikibindört Noun 1
3 dürelim Verb 1
3 gidelim Verb 7
3 duyunca Adv 1
3 emirgan Noun 1
3 sarılmanın Noun 1
3 hayranlıkla Noun 2
3 yattık Verb 1
3 arasına Noun 9
3 uyumlu Adj 1
3 koşuyordum Verb 1
3 vermeyeceği Adj 1
3 yaşlanmayacağız Verb 1
3 muhalefet Noun 1
3 nohuttur Verb 1
3 büyüklüklerine Noun 1
3 kanepesi Noun 1
3 satırlarını Noun 1
3 askerliğinde Noun 1
3 na'nın Noun 5
3 gri Adj 1
3 ölünce Adv 1
3 borçlarını Noun 2
3 çıkaracağı Noun 1
3 korkularıyla Noun 1
3 kışkırtmasıyla Noun 2
3 saptanamadığını Noun 1
3 zorluklardan Noun 1
3 sloganları Noun 1
3 tahılcı Adj 1
3 ypk Noun 2
3 kazanabilir Verb 1
3 kırmızı Adj 4
3 hayranı Noun 1
3 oyuncakları Noun 1
3 çıkma Noun 1
3 haliyle Noun 1
3 yasalarda Noun 1
3 borç Noun 2
3 katılmadı Verb 1
3 siyasal Adj 6
3 matematikte Noun 3
3 olmasın Verb 5
3 malına Noun 1
3 kuruldu Verb 1
3 i̇ngiltere'den Noun 1
3 gerçekliğin Noun 3
3 kan Noun 3
3 iniş Noun 4
3 sağlanması Noun 3
3 ölü Adj 1
3 yabancısı Noun 1
3 rahatım Verb 1
3 fırsat_bırakmadan Adv 2
3 bağlarda Noun 1
3 idare_ederdim Verb 1
3 saygıdan Noun 1
3 sapmadım Verb 1
3 hükümlere Noun 1
3 yaşayabileceğini Noun 1
3 barınağına Noun 1
3 favori Adj 2
3 alsın Verb 1
3 incelemek Noun 2
3 döndüler Verb 1
3 elimi Noun 3
3 ali'lerin Noun 1
3 sorunlarının Noun 1
3 karanlık Adj 4
3 on Num 10
3 yazarsanız Verb 1
3 belirttiğini Noun 1
3 yakınına Noun 1
3 dalmışlar Verb 1
3 beklemenin Noun 1
3 gidersiniz Verb 4
3 varolduğu Adj 1
3 almışız Verb 1
3 bakma Verb 1
3 gövdesinden Noun 1
3 geri Noun 6
3 çekmeden Adv 1
3 tarih Noun 6
3 üç_kasım_seçimlerinin Noun 1
3 uçağına Noun 2
3 şurada Noun 1
3 kuramı Noun 1
3 girişimlerinden Noun 1
3 kuramlar Noun 1
3 kullandım Verb 1
3 çıkamaz Verb 2
3 geyik Noun 18
3 gönlüm Noun 2
3 ütopyama Noun 1
3 istemiyordum Verb 1
3 kapamıyordu Verb 1
3 ise Verb 9
3 türküye Noun 1
3 sırada Noun 9
3 fark_eden Adj 1
3 haydi_oğlum Noun 1
3 konuşmaktan Noun 2
3 akıya Noun 1
3 fatsa Noun 1
3 mart Noun 2
3 on_gün Noun 1
3 lazım Adj 5
3 düşünemem Verb 1
3 sahil_gabay Noun 1
3 değişiminden Noun 1
3 geride Noun 3
3 ağar Noun 4
3 haberi Noun 5
3 yorulmuş Adj 1
3 milliyet'i Noun 2
3 üzülüp Adv 1
3 duyurarak Adv 1
3 basının Noun 1
3 yazacağım Noun 1
3 seçilmiş Verb 1
3 gelişemeden Adv 1
3 sekizyüzelliüç Num 1
3 kemal_derviş'in Noun 1
3 ürkerim Verb 2
3 ara_ara Noun 1
3 rapora Noun 1
3 açıktır Verb 2
3 paspas Noun 1
3 sıcaktı Verb 1
3 giriş Verb 1
3 süzük Noun 1
3 kalmaya Noun 1
3 hissettirir Verb 1
3 tıpkılarının Noun 1
3 birlikteliklerin Noun 1
3 girdin Verb 1
3 seninle Pron 4
3 girişini Noun 2
3 düzeyine Noun 2
3 şu Det 27
3 tüketildiği Adj 1
3 gerçekliği Noun 3
3 kurtulmak Noun 7
3 kurmuş Verb 1
3 ayda Noun 1
3 bilgili Noun 2
3 üniversitede Noun 2
3 ağzı Noun 1
3 sanmaları Noun 1
3 hüzzam Noun 1
3 beraberinde Noun 1
3 katındaki Adj 1
3 koymuş Verb 1
3 kültürünün Noun 1
3 diyorum Verb 5
3 gölgede Noun 1
3 yumuşak Adj 1
3 finanse_ederek Adv 1
3 gül Noun 8
3 halkına Noun 1
3 ortalama Adj 1
3 tabii_ki Conj 1
3 delilleri Noun 1
3 çekilirken Adv 1
3 sofranı Noun 1
3 gidermiş Verb 1
3 kılavuzu Noun 1
3 ayağında Noun 1
3 aylarda Noun 1
3 hazırlıklar Noun 2
3 hatırladığım Adj 1
3 ayırmazlar Verb 1
3 yazının Noun 1
3 atalım Verb 1
3 uzatsa Verb 1
3 kelimesini Noun 3
3 karanlığın Noun 2
3 zamandı Verb 1
3 geri_dönen Adj 1
3 bitse Verb 1
3 tıkarım Verb 1
3 üstlerdeki Adj 1
3 kompartımanlara Noun 2
3 hükümdarın Noun 2
3 cam Adj 1
3 özlemini Noun 1
3 ağabeyleri Noun 1
3 yaşına Noun 1
3 epey Adv 4
3 çantasını Noun 1
3 müracaat_ettim Verb 1
3 bilen Adj 3
3 çelişki Noun 1
3 uyandıramadığına Noun 1
3 sustu Verb 2
3 denize Noun 7
3 buluşmaya Noun 1
3 otlu Adj 2
3 heyetinin Noun 1
3 kişiliklerin Noun 1
3 avlusundan Noun 1
3 çaresizliği Noun 1
3 boeing Noun 1
3 özgürlüğünü Noun 1
3 malum Adj 1
3 girdim Verb 2
3 uçaklar Noun 1
3 üşümüyordum Verb 1
3 ulaştırmış Verb 1
3 yakar Verb 2
3 dışarıdan Noun 5
3 mezun Noun 1
3 bacaklarının Noun 1
3 sadelik Noun 1
3 çıkıyorsun Verb 1
3 verilmişti Verb 1
3 aşkı Noun 1
3 etkilemiş Verb 1
3 konyak Noun 1
3 sürdüğü Adj 1
3 sezebilir Verb 1
3 müzeyi Noun 1
3 verileri Noun 1
3 arayışı Noun 1
3 görmüştü Verb 1
3 alıverdi Verb 1
3 çıkıyordu Verb 2
3 ülkede Noun 1
3 dolaşmasına Noun 1
3 gereksinim Noun 1
3 olduğunu Noun 50
3 yapamam Verb 3
3 ebeveynler Noun 1
3 baktık Verb 1
3 caydı Verb 1
3 değiştirelim Verb 1
3 yardım_isteyebilmek Noun 1
3 tanıyanlar Noun 1
3 yatırım_yapılabilir Verb 1
3 tutkuyu Noun 5
3 örgütü Noun 1
3 birbirine Pron 5
3 depremleriyle Noun 1
3 umarım Verb 1
3 i̇yiliği Noun 1
3 planladığı Adj 1
3 girdiğiniz Adj 1
3 yatar Verb 3
3 işçimin Noun 1
3 yasası'nın Noun 1
3 darbukalı Adj 1
3 brecht'ten Noun 1
3 oğul Noun 2
3 unutuyordum Verb 1
3 doğrusu Noun 11
3 küçüklüğünden Noun 1
3 bey'in Noun 1
3 kötüleşebileceğinin Noun 1
3 pantolonu Noun 6
3 hayretin_çaycı Noun 1
3 öğrenci Noun 1
3 atılımlarla Noun 1
3 zamanki Adj 4
3 bey Noun 1
3 hayır Interj 10
3 haftalar Noun 1
3 etkinlik Noun 2
3 hiç Noun 3
3 ayaklarının Noun 3
3 dedi Verb 187
3 hüsamettin_kavi Noun 1
3 koyunca Adv 1
3 zamanı Noun 11
3 planına Noun 1
3 hissetmesi Noun 2
3 çocukları Noun 8
3 kötüsü Noun 1
3 sene Noun 2
3 tamu Noun 1
3 konutun Noun 3
3 girişiyle Noun 1
3 masalı Noun 6
3 dövmüş Verb 1
3 hükmü Noun 1
3 gıyabi Adj 1
3 pasajından Noun 1
3 tarihin Noun 5
3 kuruluşu Noun 2
3 geçecek Verb 1
3 gidecek Adj 2
3 vermemeliydiniz Verb 1
3 duygusundan Noun 1
3 belirterek Adv 5
3 uyuştu Verb 1
3 paralarla Noun 1
3 yola Noun 7
3 elması Noun 1
3 üzülecek Verb 1
3 düşmedi Verb 1
3 söz_edemezsiniz Verb 1
3 bitki Noun 1
3 olamazdım Verb 1
3 karl_marks'ın Noun 1
3 güvencesi Noun 3
3 bile Postp 1
3 tamamlandı Verb 2
3 parktan Noun 5
3 üniversiteye Noun 1
3 oturma Noun 1
3 yaradılış Noun 3
3 gidileceğini Noun 1
3 gelirdi Verb 1
3 özelliklerinin Noun 1
3 bilemiyorum Verb 2
3 dil Noun 8
3 çok Postp 6
3 sunuldu Verb 2
3 devirip Adv 1
3 dsp'den Noun 1
3 burnu Noun 1
3 fen'e Noun 1
3 sekizyüzseksen Num 1
3 kanal_d'nin Noun 1
3 tanıştığım Adj 1
3 sevgililerin Noun 1
3 öğesi Noun 3
3 kkk_uçuş_emniyet_kurulu'nun Noun 1
3 getirisi Noun 1
3 onda Pron 3
3 öğretmenliğe Noun 1
3 musevisin Verb 1
3 atılım Noun 4
3 yatağına Noun 1
3 yaratılışı Noun 1
3 bırakmak Noun 1
3 bıktırırlar Verb 1
3 gerçekleşme Noun 1
3 anlıyor Verb 2
3 böcek Noun 2
3 görsün Verb 2
3 dikmesi Noun 1
3 gülerek Adv 1
3 iptal_etmesinin Noun 1
3 sonrası Noun 2
3 gideceğini Noun 1
3 beklentisi Noun 1
3 vahdettin'in Noun 1
3 anlamı Noun 1
3 cümbüş Noun 1
3 uygulayacağı Adj 1
3 kuşatma Noun 1
3 ifadesinin Noun 1
3 savcılığın Noun 5
3 şarkının Noun 1
3 getirmek Noun 1
3 sirke Noun 1
3 olgularından Noun 1
3 uygulamasının Noun 1
3 katıldığı Adj 1
3 haklı_olduğunu Noun 1
3 düştüğü Noun 1
3 eğilen Adj 1
3 mobilyası Noun 1
3 düşmanlığının Noun 1
3 yemeyelim Verb 2
3 delikanlının Noun 1
3 pratikte Noun 1
3 söyle Verb 1
3 gelecektik Verb 1
3 depoda Noun 3
3 yedi'deki Adj 2
3 yamaçlarda Noun 1
3 azaltıp Adv 1
3 pansiyonların Noun 1
3 ortak_olmam Verb 1
3 fotoğrafı Noun 4
3 kurnazı Noun 1
3 terk_etmiş Verb 1
3 kısıtlı Adj 1
3 çarptığı Adj 1
3 giriverir Verb 1
3 şaşırttı Verb 1
3 ustalığından Noun 1
3 ortasındaki Adj 1
3 etkileneceğini Noun 1
3 ardında Noun 5
3 yazmamışım Verb 1
3 cinayetsiz Adj 1
3 harekatı Noun 2
3 sonsuza Noun 1
3 dokunarak Adv 1
3 umudunu Noun 1
3 düşüncesizlikleri Noun 1
3 ilkbaharın Noun 1
3 kimsecikler Noun 1
3 uygun Adj 8
3 demeyeceğim Verb 1
3 yaşayacak Verb 1
3 parayla Noun 1
3 ortaklık Noun 1
3 kullanılabilir Adj 1
3 yardımlara Noun 1
3 havalıydı Verb 1
3 gösteren Adj 3
3 doluverdi Verb 1
3 bağlama Noun 1
3 musallat_olur Verb 1
3 yüzyılların Noun 1
3 kalınca Adv 1
3 ele_alacaklarını Noun 1
3 yasalarını Noun 1
3 koruyacağım Verb 1
3 yaklaşık Adj 6
3 çıkınca Adv 2
3 başkaydı Verb 1
3 attım Verb 1
3 güzelliğinden Noun 1
3 türkiye_petrolleri_anonim_ortaklığı Noun 1
3 kavuşamamıştık Verb 1
3 şıktım Verb 1
3 assolist Noun 1
3 aksilik Noun 1
3 eksikliğimi Noun 1
3 evinde Noun 5
3 çektirmek Noun 1
3 barınak Noun 4
3 tekilliği Noun 1
3 çalmıştır Verb 1
3 kalabalığın Noun 1
3 buruşturup Adv 1
3 köpeklerden Noun 1
3 eğittiği Adj 1
3 sinek Noun 3
3 üçümüz Noun 1
3 astığı Adj 1
3 biliyorsunuz Verb 7
3 başladığı Adj 1
3 yapma Noun 2
3 köşeye Noun 2
3 mahalle Noun 1
3 yahu Interj 3
3 ellerimi Noun 2
3 sodalı Adj 1
3 vermeye Noun 1
3 öğrenmek Noun 1
3 müdahale Noun 2
3 önemsenmiyor Verb 1
3 ifade_etmiyor Verb 1
3 yüzden Noun 9
3 kapsanmalı Verb 1
3 sahne_oldu Verb 1
3 yüzde_sekiz Num 1
3 çarpıntılar Noun 1
3 mayalanmaya Noun 1
3 mutfağa Noun 2
3 analizde Noun 1
3 türkiye Noun 19
3 dayanamıyorum Verb 1
3 sıkıştırıldığı Adj 1
3 iniliyordu Verb 1
3 anneme Noun 8
3 nesnel Adj 12
3 dikkati Noun 2
3 kopyanın Noun 1
3 ustadır Verb 1
3 kenardakilere Noun 1
3 sonuç Noun 1
3 yetmişaltı. Num 1
3 gitmeden Adv 2
3 politikamız Noun 1
3 kabayım Verb 1
3 pişman Adj 1
3 ikibinbeşyüz Num 1
3 teklifini Noun 1
3 koyduğu Noun 1
3 yanlıştır Verb 1
3 sağlamak Noun 2
3 savcılık Noun 2
3 öğretmenler Noun 4
3 istemese Verb 1
3 başlıyor Verb 2
3 hayır_mitingi Noun 1
3 eşyaları Noun 1
3 ayak_uydurma Noun 1
3 kahve'yi Noun 3
3 bulabiliriz Verb 1
3 gabay Noun 1
3 yaşandığına Noun 1
3 verilebilecek Adj 1
3 istememden Noun 1
3 her_şeyi Noun 3
3 temmuz Noun 1
3 yılda Noun 2
3 duşunuz Noun 1
3 piste Noun 1
3 veremediğin Adj 1
3 şaşkınlığa Noun 1
3 inmiş Adj 1
3 hiç Adv 63
3 taşıdığı Adj 1
3 kumları Noun 1
3 git Verb 3
3 ramazan_bayramı Noun 2
3 yirmi_aralık_ikibiniki Num 1
3 kendine_özgü Adj 1
3 ahalimin Noun 1
3 başvuranları Noun 1
3 kurmalarım Noun 1
3 hiiç Noun 1
3 ayırmazdı Verb 1
3 rozetini Noun 1
3 aptalca Adj 1
3 değerleri Noun 1
3 okuyabilir Verb 1
3 yetersiz_kaldığı Adj 1
3 memur Noun 8
3 dediler Verb 4
3 kuramın Noun 6
3 i̇çeriden Noun 1
3 şansının Noun 1
3 peşimde Noun 1
3 sarıldığınızda Noun 1
3 düşünüyor Verb 4
3 önceden Adv 4
3 cildimi Noun 1
3 ederler Verb 1
3 badem Noun 2
3 uyararak Adv 1
3 yıldaki Adj 1
3 rastlayacaksınız Verb 1
3 kaçtın Verb 1
3 demek Noun 13
3 düzelir Verb 1
3 geyiklere Noun 2
3 kaderini Noun 3
3 satılır Verb 1
3 tüyleri Noun 1
3 gizlediklerini Noun 1
3 delice Adj 2
3 yaklaşışın Noun 1
3 kahramanı Noun 2
3 onsekiz Num 4
3 projelerinin Noun 1
3 çözümlenmesinin Noun 1
3 yenir Verb 1
3 konulan Adj 1
3 açan Adj 5
3 mü Ques 7
3 büyümeyen Adj 1
3 yarınki Adj 1
3 hükümlerin Noun 1
3 şaşırtıcı Noun 1
3 yapıldı Verb 1
3 sorunların Noun 2
3 ortadan_kalkar Verb 1
3 ilişkilerine Noun 1
3 pilotların Noun 2
3 yağlı Adj 1
3 avrupa Noun 1
3 tanıştı Verb 2
3 kompostosuna Noun 1
3 diyarbakır_devlet_hastanesi'ne Noun 1
3 çoğu Adj 3
3 nedendir_bilinmez Verb 1
3 yirmibeş Num 2
3 gösterdi Verb 8
3 ambalajın Noun 1
3 meğer Conj 2
3 teatilerinin Noun 1
3 müşterek Adj 2
3 ( Punc 76
3 verirse Verb 4
3 sigaraya Noun 1
3 süzüldü Verb 1
3 çizgileri Noun 1
3 iletildi Verb 1
3 olmayı Noun 2
3 yıkamaya Noun 1
3 geliştirilen Adj 2
3 yurdudur Verb 1
3 sıradandı Verb 1
3 düzenlemelerde Noun 2
3 yayılmış Verb 1
3 kalleşlik Noun 1
3 önceleri Adv 2
3 ufuk Noun 1
3 faizli Adj 2
3 çin'den Noun 1
3 herkesle Noun 1
3 düştüm Verb 1
3 getiriliyor Verb 3
3 yapıldığı Noun 1
3 konuşabiliyor Verb 1
3 daveti Noun 1
3 üzerine Noun 20
3 korkularımı Noun 1
3 disketi Noun 1
3 yurt_edindiler Verb 1
3 yakınlığından Noun 1
3 bekleyelim Verb 1
3 cem_uzan Noun 1
3 aldatmak Noun 2
3 deyimlerimize Noun 1
3 temelinde Noun 5
3 denemiş Verb 1
3 aktarımının Noun 1
3 kusturan Adj 1
3 i̇hsan Noun 1
3 açacakları Noun 1
3 gidiyoruz Verb 10
3 konuşmasını Noun 1
3 piknik Noun 1
3 görevim Noun 1
3 düz Adj 2
3 çoğulu Noun 1
3 kalıcı Adj 1
3 içer Verb 1
3 gerçekleşir Verb 2
3 genç Adj 14
3 atila_sav Noun 4
3 yoktu Verb 18
3 bozuluyor Verb 1
3 insanlığın Noun 3
3 milletvekili Noun 6
3 inancım Noun 1
3 söyleyerek Adv 1
3 akşit Noun 2
3 keyif Noun 2
3 gider Noun 2
3 anayasada Noun 1
3 fıstık Noun 3
3 bardaklardan Noun 1
3 okuru Noun 1
3 sebzeler Noun 1
3 sakınca_yoktu Verb 1
3 kullanılan Adj 3
3 gözlerle Noun 2
3 dolaştığın Adj 1
3 vecdi_gönül Noun 1
3 kapattınız Verb 1
3 görünmemi Noun 1
3 bölgesinde Noun 1
3 sarınmış Verb 1
3 dese Verb 1
3 davacı Noun 1
3 ağabeyim Noun 3
3 yorucu Adj 1
3 giyimiydi Verb 1
3 dar Adj 5
3 savundukları Adj 1
3 kişiydi Verb 1
3 gerekirdi Verb 2
3 düşürdüm Verb 1
3 tunguz Noun 1
3 yüksek Adj 15
3 madam Noun 2
3 bakışları Noun 3
3 mutluluğun Noun 1
3 üç Num 30
3 yetkilinin Noun 1
3 turşusu Noun 1
3 demekmiş Verb 1
3 gençliğinde Noun 1
3 süründüm Verb 1
3 ki̇t'ler Noun 1
3 teklif Noun 2
3 beklerim Verb 1
3 belediyelerden Noun 1
3 tutamıyorum Verb 1
3 hatırlamış Verb 1
3 çözülen Adj 1
3 avantajlı Adj 1
3 şaşın Verb 1
3 birleşime Noun 1
3 ödeyen Adj 1
3 paketinden Noun 1
3 eleştirse Verb 1
3 tek_tük Adj 1
3 hesabın Noun 1
3 anasını Noun 1
3 koymam Verb 1
3 kalsın Verb 3
3 konak Noun 1
3 hadi_hadi Interj 1
3 aralanır Verb 1
3 konuşsam Verb 1
3 düzenlenmişti Verb 1
3 ihracatını Noun 2
3 acımasız Adj 1
3 aşkına Noun 1
3 ödemelere Noun 1
3 değiştiriyor Verb 1
3 gitmemi Noun 1
3 eşi Noun 11
3 durumu Noun 8
3 atlatılabiliyor Verb 1
3 nasılsa Adv 1
3 kenarın Noun 1
3 bulabilmek Noun 1
3 yana Postp 4
3 sezai_uyardı Verb 1
3 aktivitelere Noun 1
3 bakış Noun 2
3 ayrıntılar Noun 2
3 çaresizlikten Noun 1
3 düşelim Verb 1
3 başoyuncusu Noun 1
3 görülür Adj 1
3 hazır_olmayan Adj 1
3 bulgaristan'da Noun 1
3 geceleri Adv 1
3 hiç_olan Adj 1
3 kapusuz Noun 1
3 üçyüzatmışbeş Num 1
3 etkisiyle Noun 3
3 lokanta Noun 1
3 kazağımı Noun 1
3 nazlanarak Adv 1
3 hatıra Noun 1
3 bağlandıkça Adv 1
3 yüzde_otuz'un Noun 1
3 entelektüel Adj 1
3 çayları Noun 1
3 servisi Noun 1
3 vazgeç Verb 1
3 frenleyecek Adj 1
3 yukagirler Noun 1
3 öğrenecek Adj 1
3 yerinde_olduğunu Noun 1
3 okulları Noun 1
3 sütü Noun 4
3 toprağı Noun 1
3 gerçekleşiyor Verb 1
3 gücünün Noun 1
3 bütünü Noun 1
3 in Noun 3
3 sıralarında Noun 1
3 gözlem Noun 7
3 cinsi Noun 1
3 etmezdi Verb 1
3 açığa_çıkmıştı Verb 1
3 yer_yok Adv 1
3 muhtacız Verb 1
3 soldaki Adj 1
3 dertte Noun 1
3 adı_verilen Adj 1
3 hoşlanıyor Verb 1
3 birbirlerine Pron 7
3 nevrotik Noun 1
3 tıkırdatarak Adv 1
3 anlatmış Verb 2
3 gerekçeli Adj 1
3 sıçrayarak Adv 1
3 söyleyebilmelidir Verb 1
3 arayla Noun 2
3 esas_alacaklarını Noun 1
3 fark_etmiyor Verb 1
3 kalkıyormuşum Verb 1
3 yaratılan Adj 1
3 bilirdi Verb 3
3 indirme Noun 1
3 tibet'te Noun 1
3 çıkartmadan Adv 1
